date,drawdown
2022-10-25,-0.13318587636992874
2022-10-26,-0.1386008000682067
2022-10-27,-0.1498061582119715
2022-10-28,-0.13519370967829727
2022-10-31,-0.1422208245890996
2022-11-01,-0.1429129144450067
2022-11-02,-0.15847868603533474
2022-11-03,-0.1617830578508246
2022-11-04,-0.1512929188658536
2022-11-07,-0.1435304070799383
2022-11-08,-0.1394502774020657
2022-11-09,-0.1500467040309962
2022-11-10,-0.11246636662678061
2022-11-11,-0.10748692688043676
2022-11-14,-0.11243218116215771
2022-11-15,-0.10846357023619593
2022-11-16,-0.10976665617605542
2022-11-17,-0.11369540775722417
2022-11-18,-0.11122464417269963
2022-11-21,-0.11368018289123527
2022-11-22,-0.10264021123751484
2022-11-23,-0.09905039107160522
2022-11-25,-0.09893291252598592
2022-11-28,-0.1113025211397352
2022-11-29,-0.11287395838897943
2022-11-30,-0.0916071720636747
2022-12-01,-0.0916355514182675
2022-12-02,-0.09104073909715737
2022-12-05,-0.1045228692448494
2022-12-06,-0.1169980424410339
2022-12-07,-0.11514503732793041
2022-12-08,-0.10956640866481758
2022-12-09,-0.11755380317057104
2022-12-12,-0.10640347621913285
2022-12-13,-0.09733630053089308
2022-12-14,-0.1000991880919177
2022-12-15,-0.11789735262292125
2022-12-16,-0.12236982284937827
2022-12-19,-0.12960093447258705
2022-12-20,-0.12636855626622845
2022-12-21,-0.11484882574829311
2022-12-22,-0.12648866012543786
2022-12-23,-0.12056537655906266
2022-12-27,-0.12161498834393411
2022-12-28,-0.13027724186307893
2022-12-29,-0.11988421151478042
2022-12-30,-0.12119689496660341
2023-01-03,-0.12155222455020198
2023-01-04,-0.12149075306125082
2023-01-05,-0.12905969763655326
2023-01-06,-0.11479112468053863
2023-01-09,-0.1163009753495193
2023-01-10,-0.11054059541390587
2023-01-11,-0.10077039288967216
2023-01-12,-0.09402046624264049
2023-01-13,-0.08940833231853203
2023-01-17,-0.09667603849838642
2023-01-18,-0.10903208988197798
2023-01-19,-0.11392819135902733
2023-01-20,-0.10754013686531064
2023-01-23,-0.10206400716796646
2023-01-24,-0.09717363713738365
2023-01-25,-0.1021052996296166
2023-01-26,-0.09169097331297177
2023-01-27,-0.09234920020087137
2023-01-30,-0.1030126282556694
2023-01-31,-0.09428870650482205
2023-02-01,-0.09137774027373423
2023-02-02,-0.07675323183420145
2023-02-03,-0.08441235144118814
2023-02-06,-0.08513270101858271
2023-02-07,-0.0777729354755917
2023-02-08,-0.08581537032669831
2023-02-09,-0.0965647767618725
2023-02-10,-0.09116790384074054
2023-02-13,-0.08224531055024908
2023-02-14,-0.08530262199460865
2023-02-15,-0.08478199565116375
2023-02-16,-0.09567633679170603
2023-02-17,-0.09611641177677378
2023-02-21,-0.11322419723441418
2023-02-22,-0.11473880830880555
2023-02-23,-0.11129609243120069
2023-02-24,-0.11808189019568378
2023-02-27,-0.1167188277355468
2023-02-28,-0.11994992708489226
2023-03-01,-0.12298251032420596
2023-03-02,-0.1174106856210299
2023-03-03,-0.10155756705091477
2023-03-06,-0.10058667522266952
2023-03-07,-0.1125362055569893
2023-03-08,-0.11214083116562316
2023-03-09,-0.12405257100459016
2023-03-10,-0.12975060503003835
2023-03-13,-0.12879866390132122
2023-03-14,-0.1184195930978208
2023-03-15,-0.12370300919115708
2023-03-16,-0.1145245545225418
2023-03-17,-0.12300600536908599
2023-03-20,-0.11597283517645723
2023-03-21,-0.10689051258046008
2023-03-22,-0.11764693281606105
2023-03-23,-0.11635874038367762
2023-03-24,-0.11296042818307461
2023-03-27,-0.11274814644594597
2023-03-28,-0.11349298456027074
2023-03-29,-0.10552184323520881
2023-03-30,-0.1002407906817969
2023-03-31,-0.08994960624305268
2023-04-03,-0.08063186944703436
2023-04-04,-0.08364980895852363
2023-04-05,-0.08272538430203262
2023-04-06,-0.08105179741829385
2023-04-10,-0.08139367252029739
2023-04-11,-0.08062081950320149
2023-04-12,-0.081398569022884
2023-04-13,-0.07044781211731636
2023-04-14,-0.06895395869316757
2023-04-17,-0.06887170613098194
2023-04-18,-0.06954864191747816
2023-04-19,-0.069845025802581
2023-04-20,-0.07135096612421761
2023-04-21,-0.06985550523039484
2023-04-24,-0.06610969273706215
2023-04-25,-0.07521573830704648
2023-04-26,-0.08199065711296395
2023-04-27,-0.06280768068413084
2023-04-28,-0.05745627383826567
2023-05-01,-0.06193600472373591
2023-05-02,-0.06867960242098661
2023-05-03,-0.07484646637840123
2023-05-04,-0.08250316934899866
2023-05-05,-0.07181959711990464
2023-05-08,-0.07344113658757187
2023-05-09,-0.07542525645066356
2023-05-10,-0.07285312600451398
2023-05-11,-0.07526948688650813
2023-05-12,-0.07582710646501278
2023-05-15,-0.0746505192679987
2023-05-16,-0.08187902706072474
2023-05-17,-0.0708577045710712
2023-05-18,-0.06738227893135326
2023-05-19,-0.06958467913590663
2023-05-22,-0.0735248304509937
2023-05-23,-0.0749722181194377
2023-05-24,-0.07718478897033629
2023-05-25,-0.07899828217953445
2023-05-26,-0.06827726255798079
2023-05-30,-0.06939174733800856
2023-05-31,-0.07413286209875165
2023-06-01,-0.06663751974562808
2023-06-02,-0.051491178428860036
2023-06-05,-0.05480218444033558
2023-06-06,-0.05339057996151059
2023-06-07,-0.05240829342280141
2023-06-08,-0.0471713572134789
2023-06-09,-0.048324814007262025
2023-06-12,-0.04368754658097412
2023-06-13,-0.040685278023140495
2023-06-14,-0.04561781715644986
2023-06-15,-0.03408788196638712
2023-06-16,-0.03767682143069753
2023-06-20,-0.04282953370916025
2023-06-21,-0.042692998751427756
2023-06-22,-0.04261403069214858
2023-06-23,-0.04647913976585017
2023-06-26,-0.04670789913682068
2023-06-27,-0.040421718239444966
2023-06-28,-0.04177034855491565
2023-06-29,-0.037575882486429756
2023-06-30,-0.02745139268169374
2023-07-03,-0.027782681132557177
2023-07-05,-0.030473200678618542
2023-07-06,-0.04239116902066177
2023-07-07,-0.04457996665058527
2023-07-10,-0.04157519432075165
2023-07-11,-0.03520721009279761
2023-07-12,-0.028069052082910783
2023-07-13,-0.025688315291389284
2023-07-14,-0.025850004260020792
2023-07-17,-0.023117328726545698
2023-07-18,-0.016535573153826803
2023-07-19,-0.011617982032916394
2023-07-20,-0.009286167500687557
2023-07-21,-0.008124394955871556
2023-07-24,-0.003084567210682294
2023-07-25,-0.0003868647712371475
2023-07-26,-0.0030734370682773873
2023-07-27,-0.009834953446429108
2023-07-28,-0.0023685295282438613
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,-0.009934786272080007
2023-08-03,-0.01279329398259544
2023-08-04,-0.014583551445691229
2023-08-07,-0.009110186985199832
2023-08-08,-0.012743398444345291
2023-08-09,-0.016095251485145394
2023-08-10,-0.01707363446430341
2023-08-11,-0.012917324214275125
2023-08-14,-0.011872975752748299
2023-08-15,-0.02408132390890353
2023-08-16,-0.03105777890239494
2023-08-17,-0.035739892986188807
2023-08-18,-0.03484937552185397
2023-08-21,-0.03667000178489791
2023-08-22,-0.03981419673677519
2023-08-23,-0.03286455751298191
2023-08-24,-0.04217538068272527
2023-08-25,-0.03638311995462983
2023-08-28,-0.03175116082561802
2023-08-29,-0.022935416501938602
2023-08-30,-0.022037586265953438
2023-08-31,-0.023726898072594906
2023-09-01,-0.019914876652568664
2023-09-05,-0.023360446936019557
2023-09-06,-0.02876284542570005
2023-09-07,-0.02766216755869353
2023-09-08,-0.02437274889684965
2023-09-11,-0.019940875746683302
2023-09-12,-0.019176999539725487
2023-09-13,-0.0167004296353743
2023-09-14,-0.0067047797122179245
2023-09-15,-0.017279673887258918
2023-09-18,-0.014660569028025308
2023-09-19,-0.017577551842084167
2023-09-20,-0.023111108021342745
2023-09-21,-0.03460298671344167
2023-09-22,-0.03384838067223755
2023-09-25,-0.030974492797589518
2023-09-26,-0.04367896981091001
2023-09-27,-0.0478283217458142
2023-09-28,-0.04779767545387569
2023-09-29,-0.05312936910298021
2023-10-02,-0.058687515846947466
2023-10-03,-0.06899676390021924
2023-10-04,-0.07007076870874197
2023-10-05,-0.07363300566911385
2023-10-06,-0.06533013743686043
2023-10-09,-0.057421147885220784
2023-10-10,-0.0530709958839526
2023-10-11,-0.05182104400181345
2023-10-12,-0.0566687341442381
2023-10-13,-0.05159720002468881
2023-10-16,-0.04596678927922059
2023-10-17,-0.047165501004671484
2023-10-18,-0.05591633572786483
2023-10-19,-0.061628154833254574
2023-10-20,-0.0685663231161389
2023-10-23,-0.07238523441422444
2023-10-24,-0.06750930009080382
2023-10-25,-0.0737626521704664
2023-10-26,-0.081424583117289
2023-10-27,-0.0876869277519287
2023-10-30,-0.07539078116038672
2023-10-31,-0.07422201537674403
2023-11-01,-0.06645922132690872
2023-11-02,-0.05174397756270906
2023-11-03,-0.0484650398693002
2023-11-06,-0.049519977497259546
2023-11-07,-0.04907835915053242
2023-11-08,-0.05090518922444072
2023-11-09,-0.058425531652684604
2023-11-10,-0.04786613143917175
2023-11-13,-0.04825330287409943
2023-11-14,-0.03271573040624195
2023-11-15,-0.03387591477060739
2023-11-16,-0.03193770480370693
2023-11-17,-0.027725949413257293
2023-11-20,-0.02517286433287248
2023-11-21,-0.027348412072352554
2023-11-22,-0.022957442257500477
2023-11-24,-0.021842141312569372
2023-11-27,-0.02253834280840077
2023-11-28,-0.01864491293172462
2023-11-29,-0.020568673699990603
2023-11-30,-0.015996948114156365
2023-12-01,-0.008479929739718946
2023-12-04,-0.012267685100778612
2023-12-05,-0.01471099736800238
2023-12-06,-0.015070526597516207
2023-12-07,-0.012728893124949422
2023-12-08,-0.009903845778402049
2023-12-11,-0.010526716708635147
2023-12-12,-0.007727602275109725
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,-0.0007654515234420772
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,-0.010336895034272127
2023-12-21,-0.00614107497803591
2023-12-22,-0.005437062927652732
2023-12-26,-0.0011850602273095767
2023-12-27,0.0
2023-12-28,-0.0009718253664151426
2023-12-29,-0.0032903210641606756
2024-01-02,-0.002520435894577418
2024-01-03,-0.006789643556729191
2024-01-04,-0.009427861349006066
2024-01-05,-0.008316505809478396
2024-01-08,-0.0020186131974469297
2024-01-09,-0.005691176664453416
2024-01-10,-0.0005950409559929627
2024-01-11,-0.0016341794990022676
2024-01-12,-0.0009551725830130995
2024-01-16,-0.009526137485460426
2024-01-17,-0.015698230160330447
2024-01-18,-0.012047987211310054
2024-01-19,-0.006644685507139485
2024-01-22,-0.005230658723097912
2024-01-23,-0.002592388801956627
2024-01-24,-0.0024251552009494693
2024-01-25,0.0
2024-01-26,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,-0.010071254927775284
2024-02-01,-0.0031976472646923835
2024-02-02,0.0
2024-02-05,-0.00793921658529283
2024-02-06,-0.004179868747634915
2024-02-07,0.0
2024-02-08,-0.0006333795633920847
2024-02-09,-0.001735893067010621
2024-02-12,0.0
2024-02-13,-0.01572972568869513
2024-02-14,-0.011408121440455785
2024-02-15,0.0
2024-02-16,-0.002863746129265677
2024-02-20,-0.0050157424986563585
2024-02-21,-0.00016120269244861257
2024-02-22,0.0
2024-02-23,0.0
2024-02-26,-0.003839615037563855
2024-02-27,-0.004840661240413082
2024-02-28,-0.005198506577778249
2024-02-29,-0.0011018767864849099
2024-03-01,0.0
2024-03-04,-0.0044884557208553725
2024-03-05,-0.009637295014836973
2024-03-06,-0.007454096744696713
2024-03-07,-0.0008789722639626059
2024-03-08,-0.00040078268729495096
2024-03-11,-0.001018454377421573
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,-0.0007335822543655612
2024-03-15,-0.002868232407170118
2024-03-18,-0.0007254221960220386
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,-0.0026043986153112472
2024-03-25,-0.006261588364124416
2024-03-26,-0.007814868547045608
2024-03-27,0.0
2024-03-28,0.0
2024-04-01,-0.004841723768281723
2024-04-02,-0.00900940721264155
2024-04-03,-0.008841074870739351
2024-04-04,-0.012969811200838658
2024-04-05,-0.004098044667521268
2024-04-08,-0.004757003943916265
2024-04-09,-0.0020445318046143626
2024-04-10,-0.010324215839480958
2024-04-11,-0.008469378753993633
2024-04-12,-0.02086695446647244
2024-04-15,-0.025134766634889498
2024-04-16,-0.02967535227320485
2024-04-17,-0.028153916258128454
2024-04-18,-0.025901125062990086
2024-04-19,-0.02448043389572341
2024-04-22,-0.018792797864206033
2024-04-23,-0.011281138716290703
2024-04-24,-0.012532062428971771
2024-04-25,-0.0247354714695013
2024-04-26,-0.021284510111901075
2024-04-29,-0.017763531786629472
2024-04-30,-0.031612056739845414
2024-05-01,-0.025933592596622836
2024-05-02,-0.01989001015653351
2024-05-03,-0.010474440888208843
2024-05-06,-0.0033029304402471785
2024-05-07,-0.0008080240078386173
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-13,-0.0012314287267026216
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,-0.0033210985718670374
2024-05-17,0.0
2024-05-20,-0.005900129698315367
2024-05-21,-0.0036115414813129502
2024-05-22,-0.009155412656545188
2024-05-23,-0.02077465912692487
2024-05-24,-0.018007614463216567
2024-05-28,-0.018483346677502798
2024-05-29,-0.02764662925265007
2024-05-30,-0.02647733696817058
2024-05-31,-0.017418875512270844
2024-06-03,-0.02042071304895346
2024-06-04,-0.01962791555576276
2024-06-05,-0.01453975680679996
2024-06-06,-0.013118729346093493
2024-06-07,-0.01833768499446805
2024-06-10,-0.013355245559919893
2024-06-11,-0.01390115878776884
2024-06-12,-0.013257476230539468
2024-06-13,-0.012552325795912174
2024-06-14,-0.012941299778642465
2024-06-17,-0.010450938937270572
2024-06-18,-0.010496569297161059
2024-06-20,-0.003732188363081328
2024-06-21,-0.006024737454292227
2024-06-24,0.0
2024-06-25,-0.0042657445727140655
2024-06-26,-0.0024087507181762015
2024-06-27,0.0
2024-06-28,-0.002812329561798376
2024-07-01,-0.003080209204890284
2024-07-02,0.0
2024-07-03,0.0
2024-07-05,0.0
2024-07-08,-0.0010257615270546155
2024-07-09,-0.0016661656067810423
2024-07-10,0.0
2024-07-11,-0.0010095866927519617
2024-07-12,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,-0.007285645382531165
2024-07-19,-0.013606641360922656
2024-07-22,-0.012078863042379217
2024-07-23,-0.014633131307537921
2024-07-24,-0.022710888973643508
2024-07-25,-0.025184775077849123
2024-07-26,-0.014617569242494499
2024-07-29,-0.01749387429990809
2024-07-30,-0.01397874555924783
2024-07-31,-0.007388513033416533
2024-08-01,-0.012169653942952092
2024-08-02,-0.023021966545382175
2024-08-05,-0.04466343758503134
2024-08-06,-0.0405669464920495
2024-08-07,-0.04124250479477332
2024-08-08,-0.028068096376800297
2024-08-09,-0.02426796837502303
2024-08-12,-0.025173628457394313
2024-08-13,-0.018595874094017254
2024-08-14,-0.014476201721145478
2024-08-15,-0.006521907068193814
2024-08-16,-0.004462004657711932
2024-08-19,-0.0012288168806304407
2024-08-20,-0.0025499420433286396
2024-08-21,-0.00044270198777609767
2024-08-22,-0.004684193227936641
2024-08-23,0.0
2024-08-26,0.0
2024-08-27,-0.0024971687034404506
2024-08-28,-0.006103815240539687
2024-08-29,0.0
2024-08-30,0.0
2024-09-03,-0.011771170317533861
2024-09-04,-0.012828492603553295
2024-09-05,-0.015432040986452539
2024-09-06,-0.026875206215008097
2024-09-09,-0.01616100015295576
2024-09-10,-0.018778586187299925
2024-09-11,-0.015834717677164614
2024-09-12,-0.010028358877355805
2024-09-13,-0.0053990566122095645
2024-09-16,-0.0010037629375980444
2024-09-17,0.0
2024-09-18,-0.002239871881121843
2024-09-19,0.0
2024-09-20,0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,-0.005482413886463512
2024-09-26,-0.0052442730036184266
2024-09-27,-0.0015153868081604475
2024-09-30,0.0
2024-10-01,-0.00023592570392599229
2024-10-02,0.0
2024-10-03,-0.002933140836733294
2024-10-04,0.0
2024-10-07,-0.009228947842808838
2024-10-08,-0.007975345784794812
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-14,0.0
2024-10-15,-0.006393163146378546
2024-10-16,-0.0022626542410740243
2024-10-17,-0.002416978415066996
2024-10-18,0.0
2024-10-21,-0.005022308913550244
2024-10-22,-0.0026637697522040064
2024-10-23,-0.008897753135630477
2024-10-24,-0.011413075668732515
2024-10-25,-0.014577408869679297
2024-10-28,-0.00993828415329307
2024-10-29,-0.013730253897894104
2024-10-30,-0.01624213653033124
2024-10-31,-0.026740986488238624
2024-11-01,-0.023121782669999306
2024-11-04,-0.025037012855937398
2024-11-05,-0.016703603018290207
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-11,-0.0006039230998941798
2024-11-12,-0.0038485278432013764
2024-11-13,-0.001401275940727888
2024-11-14,-0.002119195680947003
2024-11-15,-0.006866007665924529
2024-11-18,-0.004392087725461318
2024-11-19,-0.006383619913172809
2024-11-20,-0.004518644683178261
2024-11-21,0.0
2024-11-22,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,-0.0015349584902273894
2024-11-29,0.0
2024-12-02,0.0
2024-12-03,-0.0014513707895552313
2024-12-04,-0.0022576050378039603
2024-12-05,-0.005491052652104347
2024-12-06,-0.007271711324422796
2024-12-09,-0.008056290074158534
2024-12-10,-0.009551361910396676
2024-12-11,-0.011188122955536966
2024-12-12,-0.01859278571144567
2024-12-13,-0.021731636912084257
2024-12-16,-0.02454975080139515
2024-12-17,-0.029116150453139627
2024-12-18,-0.05038906121735422
2024-12-19,-0.0545402507661806
2024-12-20,-0.04586821599221391
2024-12-23,-0.04303563532744983
2024-12-24,-0.03550134767643135
2024-12-26,-0.03507488004534344
2024-12-27,-0.04152574821768734
2024-12-30,-0.048657023858133905
2024-12-31,-0.04846350565986455
