date,actual_return,actual_loss,var95_static,var95_ewma,var95_garch,var95_tgarch,breach_static,breach_ewma,breach_garch,breach_tgarch
2022-09-15,-0.0096102020428187,0.0096102020428187,0.015073,0.02581755403243345,0.02979996087307652,0.031690040473969235,0,0,0,0
2022-09-16,-0.0067576165930146,0.0067576165930146,0.015073,0.024741062149560185,0.027574356165571964,0.0294205057404001,0,0,0,0
2022-09-19,0.0068391974186197,-0.0068391974186197,0.015073,0.02464391355601883,0.025246008493230825,0.027084066755377417,0,0,0,0
2022-09-20,-0.0092488917522951,0.0092488917522951,0.015073,0.023600809787181178,0.023064118271290804,0.02467155410147666,0,0,0,0
2022-09-21,-0.0137327444820042,0.0137327444820042,0.015073,0.02433677356868005,0.022090922380979868,0.0237244144379274,0,0,0,0
2022-09-22,-0.0036843816765674,0.0036843816765674,0.015073,0.02404949554617945,0.022878570338097464,0.02458212716271468,0,0,0,0
2022-09-23,-0.0173896981793904,0.0173896981793904,0.015073,0.02360318233992842,0.02063549570336255,0.02243381910767536,1,0,0,0
2022-09-26,-0.0109294768987186,0.0109294768987186,0.015073,0.02174102848717018,0.023440212933912078,0.025333373666034026,0,0,0,0
2022-09-27,-0.0038011189395346,0.0038011189395346,0.015073,0.02355751980007249,0.022997694211621685,0.02482739568042529,0,0,0,0
2022-09-28,0.0216396255742674,-0.0216396255742674,0.015073,0.02237637286149919,0.020754496262007052,0.022670411173228218,0,0,0,0
2022-09-29,-0.0168868713024071,0.0168868713024071,0.015073,0.02455898955195379,0.025007526876711005,0.024453511589678758,1,0,0,0
2022-09-30,-0.0125048144526807,0.0125048144526807,0.015073,0.025168753379222784,0.02630413149086884,0.026553089618632765,0,0,0,0
2022-10-03,0.0266845417050203,-0.0266845417050203,0.015073,0.023069998545214587,0.025654326920727957,0.02636084991239747,0,0,0,0
2022-10-04,0.0245761585503512,-0.0245761585503512,0.015073,0.02530150855608863,0.030998281359710257,0.029228980180813432,0,0,0,0
2022-10-05,-0.0012318871557488,0.0012318871557488,0.015073,0.027687497755378883,0.033272083268010046,0.030210675818287708,0,0,0,0
2022-10-06,-0.0060160756452844,0.0060160756452844,0.015073,0.026028352865377857,0.029584843123511916,0.027121915382649762,0,0,0,0
2022-10-07,-0.0211488273681232,0.0211488273681232,0.015073,0.0268434035535323,0.027110996180286853,0.025145814200065054,1,0,0,0
2022-10-10,-0.0063636920423566,0.0063636920423566,0.015073,0.026327941375776175,0.02980465073369404,0.029276328240571827,0,0,0,0
2022-10-11,-0.0059856910064171,0.0059856910064171,0.015073,0.025758071480533988,0.02708675738210015,0.02692351451021186,0,0,0,0
2022-10-12,-0.0013753231786445,0.0013753231786445,0.015073,0.02558735871848552,0.024781766034113122,0.02494330417148331,0,0,0,0
2022-10-13,0.0194360050086692,-0.0194360050086692,0.015073,0.024284651837432142,0.02221612143821268,0.022646876583543755,0,0,0,0
2022-10-14,-0.0172533436362507,0.0172533436362507,0.015073,0.027131561300316222,0.024942880990022915,0.023603664333015622,1,0,0,0
2022-10-17,0.0211089604567564,-0.0211089604567564,0.015073,0.025481867776724437,0.026447575595405413,0.02605254471645042,0,0,0,0
2022-10-18,0.00876670052858,-0.00876670052858,0.015073,0.028588734259098948,0.02859762677018887,0.026767589843449117,0,0,0,0
2022-10-19,-0.0033254322225651,0.0033254322225651,0.015073,0.026606121476921187,0.02636494325749037,0.02475508603606076,0,0,0,0
2022-10-20,-0.0075975092180431,0.0075975092180431,0.015073,0.025159968517454584,0.023830888732447295,0.022679562413042528,0,0,0,0
2022-10-21,0.0214981744250622,-0.0214981744250622,0.015073,0.024624810034759092,0.02236633725688226,0.02174592185932992,0,0,0,0
2022-10-24,0.0087775288744919,-0.0087775288744919,0.015073,0.02640049497307223,0.025643897752403236,0.023605996084208596,0,0,0,0
2022-10-25,0.0130148488452902,-0.0130148488452902,0.015073,0.025906186367088004,0.023898840518360498,0.022017829722046748,0,0,0,0
2022-10-26,-0.0062469260140814,0.0062469260140814,0.015073,0.02580618257753646,0.02353519195088613,0.021420010312216034,0,0,0,0
2022-10-27,-0.0130083219773736,0.0130083219773736,0.015073,0.025181088221312972,0.021903922841601527,0.020255475288131698,0,0,0,0
